Wall time,Step,Value
1744342605.8776746,4692,0.8359375
1744342606.1666048,4698,0.7734375
1744342606.6008987,4707,0.828125
1744342607.7196488,4730,0.78125
1744342608.0560353,4737,0.828125
1744342609.1024208,4759,0.75
1744342609.7181034,4772,0.8203125
1744342609.9101512,4776,0.78125
1744342609.9573052,4777,0.8359375
1744342613.044663,4807,0.8515625
1744342614.166381,4830,0.7890625
1744342614.2642565,4832,0.8125
1744342614.4103377,4835,0.8125
1744342614.459165,4836,0.8203125
1744342614.8498483,4844,0.828125
1744342616.6841648,4882,0.75
1744342617.3058631,4895,0.859375
1744342618.029938,4910,0.796875
1744342618.9529297,4929,0.78125
1744342619.47519,4940,0.8671875
1744342619.925619,4949,0.8359375
1744342621.3973932,4980,0.8359375
1744342621.9223068,4991,0.8515625
1744342623.4624946,5023,0.84375
1744342624.626945,5047,0.84375
1744342625.5308998,5066,0.8203125
1744342626.151037,5079,0.7890625
1744342626.2007709,5080,0.7578125
1744342626.583866,5088,0.765625
1744342626.6798413,5090,0.84375
1744342628.6922073,5132,0.8125
1744342628.8799248,5136,0.84375
1744342629.0695605,5140,0.7734375
1744342629.590274,5151,0.8046875
1744342629.7339072,5154,0.8203125
1744342629.781507,5155,0.734375
1744342631.3006046,5187,0.828125
1744342631.846374,5198,0.75
1744342631.942313,5200,0.84375
1744342632.1857376,5205,0.7734375
1744342632.2814724,5207,0.7734375
1744342632.8218393,5218,0.8046875
1744342633.162942,5225,0.78125
1744342633.7842305,5238,0.796875
1744342634.5173872,5253,0.796875
1744342634.9510448,5262,0.796875
1744342635.0938005,5265,0.78125
1744342636.542073,5295,0.8203125
1744342637.6409323,5318,0.8125
1744342637.6835694,5319,1.0
1744342639.4653752,5322,0.8671875
1744342639.561691,5324,0.8828125
1744342639.7528288,5328,0.8203125
1744342640.0408902,5334,0.8046875
1744342641.439,5362,0.7890625
1744342641.8520887,5370,0.8125
1744342642.9818444,5393,0.765625
1744342643.461432,5403,0.7890625
1744342645.483437,5445,0.796875
1744342645.9217453,5454,0.8125
1744342646.1666448,5459,0.78125
1744342648.2939122,5504,0.765625
1744342648.5351276,5509,0.796875
1744342649.112133,5521,0.7578125
1744342651.3305895,5567,0.7890625
1744342653.1089485,5604,0.8359375
1744342656.1277988,5667,0.875
1744342659.2243125,5730,0.8125
1744342660.5486822,5758,0.7734375
1744342661.638633,5781,0.8203125
1744342664.0728724,5832,0.84375
1744342667.4519145,5866,0.7890625
1744342668.0750735,5879,0.8203125
1744342668.2219422,5882,0.75
1744342671.425213,5948,0.8125
1744342671.813067,5956,0.7734375
1744342672.1972263,5964,0.8203125
1744342673.0109417,5981,0.8125
1744342673.439381,5990,0.8046875
1744342673.7721474,5997,0.7421875
1744342674.061931,6003,0.796875
1744342674.3512492,6009,0.8828125
1744342676.0771244,6045,0.796875
1744342676.460288,6053,0.828125
1744342677.6689148,6078,0.8671875
1744342677.71775,6079,0.765625
1744342679.2670653,6111,0.8125
1744342679.3634071,6113,0.828125
1744342680.325704,6133,0.84375
1744342680.5650318,6138,0.8203125
1744342680.6614861,6140,0.796875
1744342680.7592113,6142,0.75
1744342682.0107543,6168,0.78125
1744342684.789434,6225,0.8125
1744342685.664227,6243,0.765625
1744342687.4233685,6279,0.828125
1744342687.5214157,6281,0.84375
1744342688.4461699,6300,0.8515625
1744342690.0130105,6332,0.828125
1744342690.1101255,6334,0.8046875
1744342690.7449923,6347,0.8359375
1744342691.2829652,6358,0.8359375
1744342691.331072,6359,0.765625
1744342691.574905,6364,0.8828125
1744342691.8208144,6369,0.8359375
1744342695.2728734,6406,0.8359375
1744342696.1383767,6424,0.796875
1744342697.0594313,6443,0.8046875
1744342697.8294065,6459,0.8359375
1744342698.5048597,6473,0.78125
1744342699.3831887,6491,0.78125
1744342699.526759,6494,0.765625
1744342701.1737738,6528,0.7890625
1744342701.3186512,6531,0.8203125
1744342702.0411353,6546,0.796875
1744342702.2802727,6551,0.8359375
1744342702.9022832,6564,0.875
1744342703.1432765,6569,0.8515625
1744342703.969839,6585,0.875
1744342704.2235565,6590,0.8203125
1744342704.476033,6595,0.7265625
1744342704.6883433,6599,0.7890625
1744342705.5033026,6615,0.8046875
1744342707.137162,6649,0.859375
1744342708.3857527,6673,0.8046875
1744342710.459314,6715,0.8203125
1744342710.702033,6720,0.796875
1744342711.1967967,6730,0.8203125
1744342711.3897955,6734,0.7578125
1744342712.1847603,6750,0.8515625
1744342712.709271,6761,0.828125
1744342713.903937,6785,0.78125
1744342714.7195036,6802,0.7421875
1744342715.6299767,6821,0.8046875
1744342716.6346333,6842,0.8125
1744342717.018787,6850,0.8203125
1744342717.4566576,6859,0.7890625
1744342718.242083,6875,0.7890625
1744342721.9837182,6916,0.8125
1744342722.1408794,6919,0.7734375
1744342722.6901681,6930,0.8046875
1744342723.0302613,6937,0.7890625
1744342724.861684,6975,0.796875
1744342725.6407938,6991,0.78125
1744342725.8816328,6996,0.828125
1744342725.9769578,6998,0.765625
1744342726.9206495,7018,0.828125
1744342727.44374,7029,0.8203125
1744342728.1490119,7044,0.8359375
1744342728.6162791,7054,0.7734375
1744342731.6115756,7117,0.84375
1744342731.7547622,7120,0.765625
1744342732.0377657,7126,0.7578125
1744342733.8274536,7164,0.828125
1744342734.436164,7177,0.828125
1744342734.4837642,7178,0.8359375
1744342734.577019,7180,0.8359375
1744342735.8520021,7207,0.7734375
1744342736.696818,7225,0.796875
1744342738.022423,7253,0.7734375
1744342739.0379977,7274,0.828125
1744342740.711498,7308,0.75
1744342742.0354805,7334,0.7421875
1744342742.249814,7338,0.796875
1744342742.9824,7353,0.7890625
1744342743.2207959,7358,0.796875
1744342743.6516063,7367,0.828125
1744342744.5126565,7385,0.7890625
1744342746.4296024,7424,0.8671875
1744342746.9754708,7435,0.84375
1744342747.0249164,7436,0.78125
1744342750.2224777,7464,0.8359375
1744342750.424763,7468,0.8671875
1744342750.525512,7470,0.8359375
1744342751.1166832,7482,0.8515625
1744342752.3080218,7506,0.8125
1744342752.8976982,7518,0.8046875
1744342753.2840967,7526,0.8359375
1744342753.5769262,7532,0.7890625
1744342754.112483,7543,0.8515625
1744342754.5030048,7551,0.8203125
1744342754.599248,7553,0.7578125
1744342754.894224,7559,0.796875
1744342756.6126137,7593,0.8359375
1744342757.0814917,7602,0.8046875
1744342757.1802444,7604,0.765625
1744342757.3316422,7607,0.875
1744342758.924359,7638,0.828125
1744342759.2429607,7644,0.796875
1744342760.0923157,7660,0.8359375
1744342763.5601904,7727,0.8046875
1744342763.7139983,7730,0.8203125
1744342764.99683,7756,0.8046875
1744342765.2362418,7761,0.7578125
1744342766.8606253,7794,0.84375
1744342766.9078753,7795,0.8046875
1744342768.1999831,7821,0.765625
1744342769.0705273,7838,0.8125
1744342769.2778394,7842,0.796875
1744342769.710534,7850,0.8671875
1744342769.9655685,7855,0.828125
1744342770.0178218,7856,0.796875
1744342770.3202207,7862,0.828125
1744342771.319715,7882,0.8046875
1744342771.9728804,7895,0.796875
1744342772.2688582,7901,0.7890625
1744342773.5034447,7926,0.8046875
1744342773.6590958,7929,0.8046875
1744342778.367073,7986,0.8125
1744342780.6776526,8032,0.8359375
1744342781.3703918,8046,0.796875
1744342781.7686307,8054,0.8046875
1744342782.925253,8077,0.765625
1744342782.9821498,8078,0.765625
1744342783.888936,8096,0.7890625
1744342785.1874018,8122,0.828125
1744342786.281215,8144,0.859375
1744342787.2344873,8163,0.78125
1744342787.284477,8164,0.828125
1744342788.6883707,8192,0.84375
1744342789.9009764,8216,0.84375
1744342790.59087,8229,0.8203125
1744342791.9170144,8255,0.859375
1744342793.0155551,8277,0.84375
1744342793.311868,8283,0.875
1744342793.7033446,8291,0.8359375
1744342793.944774,8296,0.796875
1744342796.5375755,8349,0.828125
1744342796.6839201,8352,0.8125
1744342797.230642,8363,0.828125
1744342797.9247706,8377,0.8515625
1744342798.9308817,8397,0.828125
1744342799.6275928,8411,0.8359375
1744342799.8768466,8416,0.8203125
1744342802.0173988,8457,0.859375
1744342803.6934657,8491,0.8046875
1744342804.333172,8504,0.828125
1744342806.9172702,8521,0.7734375
1744342807.3661153,8530,0.796875
1744342808.2979453,8548,0.75
1744342808.6009927,8554,0.859375
1744342809.0593317,8563,0.84375
1744342811.2622428,8606,0.7734375
1744342811.8949976,8618,0.828125
1744342812.0017366,8620,0.7890625
1744342812.4166348,8627,0.796875
1744342814.0913813,8659,0.796875
1744342814.2896917,8663,0.78125
1744342815.8976798,8694,0.84375
1744342816.204181,8700,0.859375
1744342817.101877,8718,0.7421875
1744342817.399819,8724,0.8203125
1744342818.7892206,8752,0.828125
1744342818.8897266,8754,0.8046875
1744342819.9830887,8776,0.8203125
1744342820.083158,8778,0.828125
1744342820.5818758,8788,0.8515625
1744342821.132238,8799,0.8046875
1744342822.3463166,8823,0.75
1744342822.84864,8833,0.78125
1744342824.4607344,8865,0.7578125
1744342824.717176,8870,0.8671875
1744342825.0723681,8877,0.8203125
1744342825.6141098,8888,0.8125
1744342825.913692,8894,0.8515625
1744342827.0662212,8917,0.84375
1744342827.263503,8921,0.8046875
1744342830.470641,8985,0.765625
1744342830.7210553,8990,0.8515625
1744342831.518071,9006,0.8515625
1744342832.866519,9033,0.8125
1744342835.4090815,9049,0.875
1744342835.873528,9058,0.828125
1744342836.4907727,9070,0.8125
1744342838.8402429,9117,0.8125
1744342839.04054,9121,0.84375
1744342840.5991218,9152,0.8203125
1744342842.489511,9190,0.8046875
1744342842.6382844,9193,0.7890625
1744342843.1392736,9203,0.8203125
1744342843.5884342,9212,0.8046875
1744342844.0851111,9222,0.8203125
1744342844.283332,9226,0.8203125
1744342845.5824971,9252,0.8046875
1744342847.552729,9291,0.8515625
1744342848.1475673,9303,0.8359375
1744342848.247124,9305,0.8125
1744342848.6020136,9312,0.8359375
1744342849.150894,9323,0.796875
1744342849.3484628,9327,0.84375
1744342849.6463635,9333,0.8515625
1744342849.7957976,9336,0.828125
1744342850.2413783,9345,0.7890625
1744342850.590734,9352,0.78125
1744342850.9416032,9359,0.8203125
1744342851.2467482,9365,0.828125
1744342851.2968013,9366,0.8203125
1744342851.5966723,9372,0.859375
1744342851.8462832,9377,0.828125
1744342852.3472025,9387,0.8203125
1744342853.8957925,9418,0.8359375
1744342855.0525773,9441,0.8828125
1744342855.1518612,9443,0.8359375
1744342855.8104591,9456,0.8203125
1744342856.610968,9472,0.8359375
1744342857.4076746,9488,0.7734375
1744342857.457286,9489,0.7890625
1744342857.507949,9490,0.84375
1744342859.9139159,9538,0.8515625
1744342860.3622096,9547,0.8515625
1744342860.820129,9556,0.8515625
1744342861.3773406,9566,0.8125
1744342864.7517257,9593,0.7890625
1744342865.1901777,9601,0.8203125
1744342865.5156915,9607,0.8203125
1744342866.225354,9620,0.8046875
1744342868.8317018,9671,0.796875
1744342868.8806767,9672,0.7265625
1744342869.0348935,9675,0.84375
1744342869.8850281,9692,0.8359375
1744342870.4834301,9704,0.875
1744342870.5343344,9705,0.7734375
1744342870.8809426,9712,0.78125
1744342872.0935395,9736,0.7421875
1744342872.1933227,9738,0.796875
1744342872.9847522,9753,0.8203125
1744342873.0354424,9754,0.8359375
1744342873.9420004,9772,0.8359375
1744342874.7668912,9788,0.8125
1744342875.2656126,9798,0.8203125
1744342876.0160007,9813,0.7578125
1744342876.5582094,9824,0.8515625
1744342877.2007387,9837,0.7734375
1744342877.8407362,9850,0.8515625
1744342878.67733,9867,0.8359375
1744342879.0252302,9874,0.796875
1744342880.0374873,9894,0.8359375
1744342880.5245745,9904,0.8046875
1744342881.1139197,9916,0.828125
1744342881.1630607,9917,0.7890625
1744342882.6738644,9948,0.796875
1744342882.7219605,9949,0.8203125
1744342882.770828,9950,0.7890625
1744342883.3611271,9960,0.828125
1744342883.9991386,9973,0.8203125
1744342884.2956343,9979,0.7890625
1744342884.6977763,9987,0.78125
1744342885.0013297,9993,0.78125
1744342888.598426,10063,0.828125
1744342889.9841745,10090,0.859375
1744342893.377653,10121,0.8125
1744342893.6344936,10126,0.8203125
1744342894.2547586,10138,0.796875
1744342896.794826,10189,0.8515625
1744342896.893039,10191,0.8203125
1744342897.7477658,10208,0.8515625
1744342898.0956147,10215,0.8359375
1744342898.5923014,10225,0.7734375
1744342900.8109317,10269,0.875
1744342901.3506227,10280,0.84375
1744342902.1531718,10296,0.8125
1744342904.42715,10342,0.8359375
1744342904.574569,10345,0.7890625
1744342904.622837,10346,0.8203125
1744342907.0844631,10395,0.8359375
1744342909.5919192,10445,0.7890625
1744342909.8893473,10451,0.8515625
1744342909.9395459,10452,0.84375
1744342910.2357128,10458,0.828125
1744342912.3734221,10501,0.8515625
1744342913.2058508,10518,0.8359375
1744342914.8369238,10551,0.8125
1744342915.3308547,10561,0.796875
1744342915.9301107,10573,0.8125
1744342916.320475,10581,0.8203125
1744342917.049061,10596,0.828125
1744342917.924261,10614,0.890625
1744342918.8475142,10633,0.8203125
1744342921.1672826,10643,0.796875
1744342921.2650208,10645,0.8828125
1744342924.417753,10707,0.8359375
1744342924.9294567,10717,0.84375
1744342925.2869592,10724,0.875
1744342925.5449877,10729,0.8125
1744342926.39403,10745,0.8359375
1744342926.784087,10752,0.8203125
1744342927.4457223,10765,0.8828125
1744342927.792704,10771,0.796875
1744342929.6741128,10809,0.796875
1744342931.3025572,10842,0.8828125
1744342934.19893,10897,0.8046875
1744342934.395002,10901,0.796875
1744342938.242111,10976,0.8515625
1744342940.585204,11022,0.828125
1744342940.6391919,11023,0.8515625
1744342940.9076495,11028,0.859375
1744342941.316527,11036,0.8203125
1744342942.2295496,11054,0.8203125
1744342944.2680879,11094,0.8046875
1744342945.4400022,11118,0.890625
1744342945.7317877,11124,0.8671875
1744342945.7804217,11125,0.890625
1744342946.1731524,11133,0.7734375
1744342947.4513958,11159,0.859375
1744342948.0152147,11170,0.8046875
1744342951.7949665,11208,0.84375
1744342951.9931781,11212,0.8125
1744342952.3022974,11218,0.796875
1744342952.6472752,11225,0.8359375
1744342952.696863,11226,0.78125
1744342953.2986722,11238,0.828125
1744342954.1895971,11256,0.8359375
1744342955.5858264,11284,0.8125
1744342956.1257493,11295,0.8359375
1744342957.847467,11330,0.8125
1744342957.8959801,11331,0.828125
1744342958.2946935,11339,0.828125
1744342958.8955808,11351,0.875
1744342959.5245528,11364,0.8515625
1744342961.0024972,11394,0.8046875
1744342961.4931278,11404,0.8359375
1744342961.7491314,11409,0.828125
1744342963.4212222,11443,0.84375
1744342963.6663156,11448,0.8203125
1744342963.7621043,11450,0.859375
1744342964.1603546,11458,0.7890625
1744342964.307173,11461,0.8671875
1744342964.4054897,11463,0.8046875
1744342965.6234443,11488,0.8203125
1744342965.722204,11490,0.859375
1744342966.35377,11503,0.84375
1744342967.4689806,11526,0.796875
1744342967.5167258,11527,0.8203125
1744342968.9292064,11556,0.7578125
1744342969.6180568,11570,0.8125
1744342970.0083115,11578,0.8515625
1744342971.6381547,11611,0.7734375
1744342973.2182503,11643,0.84375
1744342975.84427,11696,0.84375
1744342978.4762337,11713,0.7734375
1744342979.628131,11736,0.765625
1744342980.3264298,11750,0.7890625
1744342980.6231112,11756,0.8203125
1744342981.0788958,11765,0.84375
1744342982.0222304,11784,0.84375
1744342982.1201704,11786,0.8125
1744342983.6577296,11817,0.7890625
1744342983.757041,11819,0.796875
1744342983.9583166,11823,0.8125
1744342984.6135862,11836,0.859375
1744342985.0197058,11844,0.7734375
1744342985.170669,11847,0.859375
1744342985.3742502,11851,0.859375
1744342986.1831298,11867,0.8359375
1744342986.6366746,11876,0.78125
1744342986.932717,11882,0.828125
1744342988.794813,11919,0.828125
1744342989.0411701,11924,0.78125
1744342989.8964863,11941,0.8203125
1744342990.6067414,11955,0.796875
1744342990.6559105,11956,0.859375
1744342991.3533332,11970,0.84375
1744342991.4520483,11972,0.796875
1744342991.6996455,11977,0.78125
1744342992.6120765,11995,0.84375
1744342993.479068,12012,0.734375
1744342994.2386026,12027,0.796875
1744342995.6979313,12057,0.7734375
1744342995.9916801,12063,0.8671875
1744342996.243217,12068,0.84375
1744342996.6413069,12076,0.8359375
1744342999.5904777,12135,0.875
1744343000.6407478,12156,0.7890625
1744343001.2417617,12168,0.7890625
1744343001.590182,12175,0.8515625
1744343001.7926924,12179,0.7578125
1744343003.3330657,12210,0.7734375
1744343004.5644736,12235,1.0
1744343006.5249143,12238,0.828125
1744343006.9254537,12246,0.796875
1744343007.728059,12262,0.7890625
1744343008.1755388,12271,0.859375
1744343009.7275844,12302,0.828125
1744343009.8266459,12304,0.875
1744343010.0295272,12308,0.796875
1744343010.4370975,12316,0.8515625
1744343010.4873493,12317,0.7890625
1744343011.8867772,12345,0.8515625
1744343012.3303206,12354,0.8671875
1744343012.5990863,12359,0.8671875
1744343012.9467824,12366,0.8046875
1744343013.142418,12370,0.828125
1744343014.3464808,12394,0.828125
1744343014.5443058,12398,0.890625
1744343014.64354,12400,0.7890625
1744343015.6843507,12421,0.7890625
1744343015.73323,12422,0.8125
1744343015.7829287,12423,0.8203125
1744343016.4789476,12437,0.8359375
1744343016.7885435,12443,0.7734375
1744343017.089048,12449,0.78125
1744343018.4493313,12476,0.7890625
1744343018.5493965,12478,0.859375
1744343018.649091,12480,0.859375
1744343020.7100992,12522,0.796875
1744343022.2825139,12554,0.7734375
1744343024.628885,12601,0.8359375
1744343026.6782143,12642,0.828125
1744343026.983312,12648,0.8515625
1744343027.2261832,12653,0.8046875
1744343028.54292,12679,0.8125
1744343030.077187,12708,0.859375
1744343031.0491524,12727,0.8671875
1744343035.6775432,12782,0.8203125
1744343036.1238415,12791,0.828125
1744343038.930801,12847,0.8515625
1744343039.4697871,12858,0.8046875
1744343041.63702,12901,0.8203125
1744343041.8331375,12905,0.7421875
1744343042.658311,12922,0.8203125
