Wall time,Step,Value
1744340618.2617106,0,0.015625
1744340618.3236997,1,0.015625
1744340618.3826518,2,0.0078125
1744340618.4394596,3,0.015625
1744340618.4910986,4,0.0
1744340618.55185,5,0.0234375
1744340618.6032968,6,0.0078125
1744340618.6561751,7,0.015625
