Wall time,Step,Value
1744340618.2616796,0,0.015625
1744340618.323669,1,0.015625
1744340618.382626,2,0.0078125
1744340618.4394324,3,0.015625
1744340618.4910593,4,0.0
1744340618.5518203,5,0.0234375
1744340618.603266,6,0.0078125
1744340618.6561482,7,0.015625
